candidate_uid,platform_vendor_id,cohort_id,cohort_seller_uid,item_uid,source_dataset,source_record_index,source_csv_line_number_end,source_sequence,transaction_id,title,category,description,item_record_sha256,manifest_row_sha256
v8_identity_control_component_closure_6df4ed5f5ee82e0f74749e8f,525098,B,products_data.csv|identity_control|seller_id:525098|cohort:B,products_data.csv|record:2031|sha256:13431cac1dd4e038d8f0,products_data.csv,2031,2032,149,35548,疫情专卖海外处方药,实体发货商品,您好 欢迎订阅 我们是一家专业提供阿片类止疼药、减肥、ADHD、安眠、焦虑、性药等产品的服务机构。我们不仅提供免费咨询还支持中国现货或海外直邮，这些均通过美国FDA批准，由业内上市制药企业生产出品。在这里您可以安全放心购买需要的产品，我们将安排隐私发货。 平台交易. 支持擔保. 支持代发   产品名：利他林 规格：10毫克*30粒/盒 产地：瑞士 价格：900元/盒  ———————— 产品名：依替唑仑 规格：1毫克*100粒 产地：印度 价格：1200元  产品名：劳拉西泮 规格：2.5毫克*30粒 产地：欧洲 价格：750元  产品名：地西泮 规格：10毫克*30粒 产地：欧洲 价格：750元  产品名：阿普唑仑 规格：1毫克*30粒 产地：欧洲 价格：750元  产品名：氯硝西泮 规格：2毫克*30粒 产地：欧洲 价格：750元  ——————  通用名称：洛匹那韦/利托那韦口 英文名称：Lopinavir/Ritonavir 商品名称：克力芝 成份: 洛匹那韦200mg，利托那韦50mg。 规格：一瓶120粒 价格：中国发货顺丰包邮 1600元一瓶。 印度发货1280元一瓶、运费180元。 用法用量：每日两次、每次两粒  command1-抗艾滋病 武汉肺炎 洛匹那韦 Description-对于武汉肺炎，新型冠状病毒的新闻可以自行搜索新闻 药品名称: 通用名称：洛匹那韦/利托那韦口服液体 英文名称：Lopinavir/Ritonavir Oral Solution 商品名称：克力芝 成份: 本品为复方制剂，其组份为：每毫升口服液含洛匹那韦200mg，利托那韦50mg。 适应症: 本品适用于与其它抗反转录病毒药物联合用药，治疗人类免疫缺陷病毒（HIV）感染。 适应症: 本品适用于与其它抗反转录病毒药物联合用药，治疗人类免疫缺陷病毒（HIV）感染。 用法用量: 一日两次、一次两粒 不良反应: 成年患者 治疗中出现的不良事件 本品曾作为联合用药在Ⅰ/Ⅱ期和Ⅲ期临床试验的891例患者中进行过研究。与本品治疗相关的最常见的不良事件是腹泻，通常为轻至中度。研究863中本品组和奈非那韦组因不良事件而... 禁忌: 本品禁用于已知对其任何成份过敏的患者，包括利托那韦。 本品不能与那些高度依赖CYP3A清除和可升高其血药浓度而引起严重和/或致命事件相关的药物合用。这些药物列在表8中。  相关新闻 https://kknews.cc/zh-hk/health/63yj3bp.html  http://drugs.dxy.cn/drug/58394.htm  http://heart.dxy.cn/article/676533  https://zhuanlan.zhihu.com/p/103633500  https://www.jiqizhixin.com/articles/2020-02-03-5,13431cac1dd4e038d8f0db47c46bf28c20b56af5ca1e936acd510dc209694c49,cb4e08098f7d324a24077323ca079482ff6f76e1d2b303b44f9aaf2e4b7494d0
v8_identity_control_component_closure_6df4ed5f5ee82e0f74749e8f,525098,B,products_data.csv|identity_control|seller_id:525098|cohort:B,products_data.csv|record:2034|sha256:f5dabc202febda421fda,products_data.csv,2034,2035,152,36064,芬特明特效减肥药,实体发货商品,芬特明（啉基 - 叔第三纪丁基一矿），根据品牌销售Ionamin除其他外，与饮食和运动治疗一起使用的药物肥胖。最多可以口服数周。几周后，不再产生有益效果。也可作为芬特明/托吡酯的组合。  一个疗程三个月90粒 2700元 点击购买 发货地：欧洲、中国 常见的副作用包括心跳加快，高血压，睡眠困难，头晕和躁动。严重的副作用可能包括肺动脉高压，心脏瓣膜病和滥用。不建议在怀孕或哺乳期间使用。不建议与SSRIs或MAO抑制剂一起使用。由于是中枢神经系统兴奋剂，它可以作为食欲抑制剂。化学上，芬特明是一种取代的苯丙胺。  您服用芬特明的减肥速度有多快？  用芬特明的预期平均体重减轻为初始体重的 5％。但是，在12周内，它可能高达10％。这相当于200磅（90.7千克）人的体重减轻了10-20磅（4.5-9千克）  如果您梦想着变得苗条健康，那么您可能已经听说过Adipex 75，这是一种流行且可靠的基于苯丁胺的药物。  该药物通过影响负责饱腹感的大脑受体来促进体重减轻。 【赠送1对1服务】：收到货3天内放款的客户，我们将提供远程一对一专业医师指导服务，及更多获得管制药物或器材的方式，除了不见面，药效和服务保证 注： 1，保证品质，因难度和风险极高，故不议价，拍下后及时告知收货地址，一周左右可收到货  2，本店不售毒品！不定期更新药品种类  3，怀疑售假与怀疑超市商品一样，不购买怎么猜测也没用，我们提供测试方法，长期扎根本市场，要玩诈骗早会被封号，加上平台对买家保护力度很大，所以不需问此类问题  4，如有药物检测，批量采购，其他管制药物，线下人员服务，等等其他需求，详谈  拍下留地址 联系方式 每天在线 尽快安排发货（疫情影响）     使用Adipex 75，您可以调整食物的摄取频率，而不会在一整天感到饥饿。  使用Adipex 75，您可以调整食物的摄取频率，而不会在一整天感到饥饿。  使用Adipex 75的主要目的是帮助人们减轻体重：,f5dabc202febda421fdafca4b4384fb08496fe50b833bb7ac3477ddbcea720ec,77247061ed04be4c2e8f50cdb3a6c8353211cda016b5f8128ca9b529f0772cd8
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,A,products_data.csv|identity_control|seller_id:75066|cohort:A,products_data.csv|record:1692|sha256:5c5c63c62b4aafea4762,products_data.csv,1692,1693,107,22021,价值五六千元的内部全套深度催眠培训课程 初级高级瞬间暴力催眠,教程与文档,价值五六千元的内部全套深度催眠培训课程 初级高级瞬间暴力催眠  基础理论初级催眠 11篇 手把手教实战 9篇 自我催眠 3篇 实例 5级催眠负性幻觉 手指变成手枪 实例 5级催眠负性幻觉 将人变成悟空 实例 6级催眠记忆回溯前世今生 催眠中级理论 2篇 催眠治疗讲解 4篇 催眠高级理论 6篇 高级实战催眠 2篇 瞬间催眠与心锚建立（精华中的精华） 6篇 瞬间催眠（包含NLP） 5篇 瞬间催眠之暴力催眠 3篇 催眠 元辰宫方案 大陆学员勿用 文件1份  全套教程20.94G 隐讳教学资料，不宜传播 付款后不接任何理由退款！ 慎学、慎用,5c5c63c62b4aafea4762361ab513a86b56a07f1f65fde89abe9e925fb30b6770,6fe3223c499b5b64081b615e431e6c29f4ce72956aba708657ea2ca67b40260f
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,A,products_data.csv|identity_control|seller_id:75066|cohort:A,products_data.csv|record:1730|sha256:b8037a6c5450e01f64a7,products_data.csv,1730,1731,146,24813,企业经营全套执照证件PS模板（营业执照、组织机构代码证、税务登记证、安全生产许可证、开户许可证、企业法人营业执照）,教程与文档,企业经营全套执照证件PS模板，可随意编辑填写  新版营业执照 正（副）本、 组织机构代码证、 税务登记证 正（副）本、 安全生产许可证 正（副）本、 开户许可证、 企业法人营业执照 正（副）本、 电子印章  全套文件为PS模板，打包1.06G，用途自己开发，购买者如作非法用途，自行承担法律风险和后果！ 请看清楚，需要再购买，虚拟产品，售后不退，慎拍！！！谢谢,b8037a6c5450e01f64a729a43bc4cbf6e0e5e622f84edba4db526c76987494cf,17ba721b57f7a02b8d73dfc12b5c72e8c3f5b97b2f4063fc6b77b9bbaeedc732
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,A,products_data.csv|identity_control|seller_id:75066|cohort:A,products_data.csv|record:1895|sha256:9215f17d3ae7ae6a7ad0,products_data.csv,1895,1896,11,53557,仿女士口红设计自卫防身喷雾独特配方配制,实体发货商品,无论男女，携带一种自卫工具都是一个明智的选择。即使是男性，面对不可战胜的情况，一个自卫喷雾剂可以迅速制服潜在威胁。  我们的自卫喷雾采用了独特的配方，远非市面上常见的低质辣椒喷雾产品。  产品采用了精心设计，外观类似口红，易于携带，无需繁琐的开盖操作，以便用户迅速自救。只需旋转瓶身，喷雾头就会显露，对着歹徒面部按压喷口即可！  我们的喷雾主要由中草药成分制成，对人体无害，但能让歹徒快速就会失去抵抗能力。效果持续大约八小时，无需解药。当威胁被制服后，你将有足够时间报警或采取其他必要措施。  每瓶产品容量为10毫升，保质期永久。  请使用此产品时合法合规，避免接触皮肤。只在紧急情况下对准威胁者的脸部使用。  本产品发货可自选快递公司，到付，到付，到付！  小本生意，收货后，请及时放款！,9215f17d3ae7ae6a7ad0f48c8226e39bc2958b9dd7ec2e8d946d195baf75c2c5,8edf8cb3753c14822f25c28683e6d26710ee6a2ed731944acd2ef3715c7353ba
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,B,products_data.csv|identity_control|seller_id:75066|cohort:B,products_data.csv|record:1648|sha256:999dcbe6dc8e34f4b7a2,products_data.csv,1648,1649,54,22864,HACK 黑客新手综合书藉+破解技术,教程与文档,HACK 黑客新手综合书藉+破解技术  不多说，收的也不多。看图，需要的购买，售出后，不接受任何理由退款。过路慎拍！！！,999dcbe6dc8e34f4b7a27b3e073758a4abeb63b958a4334142db40938ed6886c,6337e39a1816a0b602e93fc1bbc0acdbb4dc6133e477d33679e6a99fdec07ff0
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,B,products_data.csv|identity_control|seller_id:75066|cohort:B,products_data.csv|record:1783|sha256:063aa7d760f7f802c5fe,products_data.csv,1783,1784,199,27108,男性增强术完全版:随意控制射精训练教程,教程与文档,男性增强术完全版:随意控制射精训练教程  闺房神技秘本 男性随意控制射精训练教程（全套）解密版  视频教程+真人姿势图教+电子书版 认清购买，售后不退，慎拍！！！  诚信经营，付款后自动发货，收货后无异议，请操作主动放款，谢谢！,063aa7d760f7f802c5fe79d6ac72e93bfd69b566704c5d752be420a5add4f934,d5f00b9953cf70bca7554e0dc2b853b58bd89cbc0e97f2b343294fe71fed1c56
v8_identity_control_component_closure_6e9b49df96b1626e4d93505e,75066,B,products_data.csv|identity_control|seller_id:75066|cohort:B,products_data.csv|record:1877|sha256:bd5099b6f848b952a3de,products_data.csv,1877,1878,293,17807,高价值 入侵渗透 全套大型职业渗透系统特训教学,教程与文档,高价值 入侵渗透 全套大型职业渗透系统特训教学  付款后获取 售后不退,bd5099b6f848b952a3dec4ee33304655e4c254baa344f8c330d29c44ba85c71d,19dc7c4650d20d484be55e1159e6756c96095e4cfc02d2a66b7589e609481323
v8_identity_control_component_closure_716ac5b1563dc059cb353ea7,512381,A,products_data.csv|identity_control|seller_id:512381|cohort:A,products_data.csv|record:701|sha256:fa883516fb2238ce51b4,products_data.csv,701,702,206,41893,百万级文本整理资源大数据筛选去重比对工具,技术服务[非教程],"相信在很多场合中（诸如大批量的资源号码，邮箱等）我们需要处理很多百万级别以上的文本，排序，去重，两个文本比对去重，提取指定内容等等；这款软件便应运而生，专业解决各种文本处理难题，各种应用场景请看图片：     虚拟资源，拍下后网盘自动发货有详细教程，如有任何疑问请留言,没问题请及时放款，谢谢合作！",fa883516fb2238ce51b455565f21c027ec715e2eb10b6aa73c4c8a3d1faee1c3,5693eb57152ed312352b7973846387cf72cb31d749010976c510ced972192555
v8_identity_control_component_closure_716ac5b1563dc059cb353ea7,512381,A,products_data.csv|identity_control|seller_id:512381|cohort:A,products_data.csv|record:727|sha256:85c0e763cc0bec728a55,products_data.csv,727,728,232,44114,获取通讯录APP完美运营可出租可出源码,技术服务[非教程],搭建环境：测试环境：LINUX 宝塔面板 + Apache 2.4 + php7.0 + mysql5.6  出租平台2000RMB/月 出源码2W，包服务器搭建，平台担保交易！  拍下自动发测试APP+后台,85c0e763cc0bec728a55eda2bcfb274a52c1147d3e08038e92e245c8c39d8a91,a9779bd995833d3fd1f8d69cf8a979c8941d5c4c1c389d696490c135a564ea13
v8_identity_control_component_closure_716ac5b1563dc059cb353ea7,512381,A,products_data.csv|identity_control|seller_id:512381|cohort:A,products_data.csv|record:1707|sha256:0cb943a0e0b01b156e88,products_data.csv,1707,1708,123,41902,内部流出印度红绿盘裂变整套话术资料,教程与文档,"新出印度盘流出整套裂变话术资料    虚拟资源，拍下后网盘自动发货，如有任何疑问请留言,没问题请及时放款，谢谢合作！",0cb943a0e0b01b156e882083ec55a608c70706d5415c443ae2df7148d4743944,ef8360dc5054d4c5ab512659c56e944ffc06f3132afcd7d8111d53715f25e862
v8_identity_control_component_closure_716ac5b1563dc059cb353ea7,512381,B,products_data.csv|identity_control|seller_id:512381|cohort:B,products_data.csv|record:382|sha256:590a4e332f9356294741,products_data.csv,382,383,154,41835,全网价格最低印度红绿盘开盘印度支付通道谷歌信息流印度网盟开户,常规服务与操作,Luck Start团队全网最低价 业务项目：  1.印度红绿彩票盘开盘搭建一条龙服务 2.印度支付通道开户，最低100卢比 3.谷歌开户；网盟信息流开户 4.专业印度色粉引流 5.刷单兼职点赞红绿棋牌数据（脱库）；印度车房酒店会员银行航空数据（脱库） 全套印度业务周边服务，需要请留言，站内交易！  您刚好需要，我们刚好专业！精诚合作，步步为赢！,590a4e332f9356294741313a15e8c4b9d8f32fb315fbb44d74d54b34567ed20e,9e21586cd216b53e4870b7622dbbbe16b72ee1eb69e96dad5fcdea8674c2099e
v8_identity_control_component_closure_716ac5b1563dc059cb353ea7,512381,B,products_data.csv|identity_control|seller_id:512381|cohort:B,products_data.csv|record:1820|sha256:b10a73041dfc1624c57c,products_data.csv,1820,1821,236,37657,内部干货外面高价卖的很火的各种黑技术,教程与文档,微信各种实名，新机登陆 ，过人脸验证，实名跳银行卡等；美团撸退款等等，需要的拍下Mega网盘发货  由于虚拟资源可复制性，拍下不接受退款，谢谢,b10a73041dfc1624c57c07d6ddfa05bdd0c2b8cc9c18cb7b525e10a7723d7c78,500c5729be68a338c6e39197b86af466c264ac0ad59e672fee5353a310999d8a
v8_identity_control_component_closure_72da5daa6ac0106df41172ec,38205,A,products_data.csv|identity_control|seller_id:38205|cohort:A,products_data.csv|record:1605|sha256:bb60dfb2de47c663b0fb,products_data.csv,1605,1606,4,38518,人肉搜索教程及社工库社会工程学原理,教程与文档,总览 社会工程学应该分成两个部分，其一为非接触信息收集;其二为与人交流的社会工程学。  社会工程学 参考书籍 Christopher Hadnagy 社会工程-安全体系中的人性漏洞 社会工程 卷2：解读肢体语言 社会工程 防范钓鱼欺诈 卷3 信息安全技术管理 杰出全专家教你辨识并防范钓鱼欺诈 避免信息被窃取 入侵的艺术 (凯文米特尼克全集) 欺骗的艺术 线上幽灵 非安全 黑客社会工程学攻击档案袋 反黑风暴-黑客社会工程学攻防演练 武新华  非接触信息收集 提供两个视频  《别让网络泄露你的隐私》  https://www.bilibili.com/video/av379691/  《How guys will use google glass》 http://www.tuicool.com/articles/aEBJrm  非接触信息收集主要应该收集哪些信息，做到什么程度应该停止（因为越往后需要的成本越高）？ 在一次渗透测试中，社会工程学应该处于何种位置，应该与其他常规手段如何配合？这是一个合格的社会工程学实践者应该考虑的。  在我的理解中，非接触信息收集，顾名思义，就是在不物理接触目标的情况下，通过互联网或其他手段，对目标进行信息收集。主要包括以下信息：  姓名 性别 出生日期 身份证号码 身份证家庭住址 快递收货地址 地理位置 （照片EXIF提取;IP地址;附近的人三角定位，三角定位仅为思路） 学历/小初高大各学校 目标履历素描 QQ 手机号（曾用与现用） 邮箱 银行卡 电子邮箱 支付宝 各SNS主页 微博，人人网，百度贴吧，网易轻博客等 常用ID 目标性格素描 起点 我们的起始点可能是多样的，可能是一个微博ID，或者QQ号，又或者邮箱。  在我们不断的横向移动的过程中，应当重点关注以里程碑式的节点。 另外应注意邮箱和手机号均可能有多个。  邮箱/QQ邮箱 手机号 因为通过这两个可以迅速关联出大量网络痕迹。  ———————————————————————-  拍下可以看整片方法以及预防办法,bb60dfb2de47c663b0fba39eab4c86717f1077a7438c1698d08e1c0b785da763,e37504b8f13cb4f226a8d8d94d93fc0e83c296edbffdabfb61b394ce4e085611
