audit_version,audit_cluster_set_id,decision,confidence,recommended_action,rationale,unique_seller_count,scorer_appearance_count,best_scorer_token,best_family,best_source_summary,best_cluster_id,best_cluster_rank,best_graph_threshold,max_cluster_score_mean,max_edge_count,max_contact_edges,max_pgp_edges,max_identifier_edges,max_title_clone_edges,max_description_clone_edges,edge_stratum_counts,top_categories,contact_member_preview_count,seller_raw_members,appearances
codex_step11_cluster_level_audit_current_manifest,7193fceaa7bd,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,4,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0046,46,0.47,0.562058,3,0,0,0,0,0,semantic_structural:12,数据资源 | 影视色情 | 私人专拍,0,543759 || 555666 || 566697,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank46:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank46:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank46:thr0470000 || core_zero_shot_bge_m3:rank44:thr0483444
codex_step11_cluster_level_audit_current_manifest,7233e18e897f,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,4,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0045,45,0.735,0.79684,3,0,0,0,0,0,semantic_structural:12,数据 | 实物 | 服务 | 虚拟,2,/shop/395676 || /shop/417580 || /shop/451256,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank45:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank45:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank45:thr0735000 || core_zero_shot_bge_m3:rank46:thr0483444
codex_step11_cluster_level_audit_current_manifest,89442060cdec,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0051,51,0.47,0.529751,3,0,0,0,0,0,semantic_structural:9,私人专拍 | 影视色情,0,42402 || 51590 || 57615,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank51:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank51:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank51:thr0470000
codex_step11_cluster_level_audit_current_manifest,8e0a90894371,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,6,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0038,38,0.735,0.850698,3,0,0,0,0,0,semantic_structural:18,四件套号卡,2,/shop/443705 || /shop/445000 || /shop/445752,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank38:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank38:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank38:thr0735000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank49:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank49:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank49:thr0470000
codex_step11_cluster_level_audit_current_manifest,8eb5cd939be0,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0035,35,0.735,0.818434,3,0,0,0,0,0,semantic_structural:9,数据资源 | 私人专拍,0,560066 || 577950 || 581981,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank35:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank35:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank35:thr0735000
codex_step11_cluster_level_audit_current_manifest,90b1f99b4248,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0041,41,0.735,0.803032,3,0,0,0,0,0,semantic_structural:9,数据 | 实物,0,/shop/415470 || /shop/427929 || /shop/635,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank41:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank41:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank41:thr0735000
codex_step11_cluster_level_audit_current_manifest,9ca2ee0a0454,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,9,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320_thr_0560000_c0015,15,0.56,0.883112,3,0,0,0,0,0,semantic_structural:27,实物 | 数据,0,/shop/411384 || /shop/450521 || /shop/6200,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank29:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank29:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank29:thr0735000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank36:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank36:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank36:thr0470000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank15:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank17:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank15:thr0560000
codex_step11_cluster_level_audit_current_manifest,9d10a306030b,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0042,42,0.483444,0.494431,3,0,0,0,0,0,semantic_structural:3,站内充提 | 洗车精洗 | 技术,3,/shop/423063 || /shop/433482 || /shop/441917,core_zero_shot_bge_m3:rank42:thr0483444
codex_step11_cluster_level_audit_current_manifest,b5d7a18eb246,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0050,50,0.483444,0.489994,3,0,0,0,0,0,semantic_only:2 | semantic_structural:1,数据 | 虚拟 | 服务,1,/shop/444923 || /shop/453850 || /shop/456876,core_zero_shot_bge_m3:rank50:thr0483444
codex_step11_cluster_level_audit_current_manifest,bc2e02ec68a3,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,4,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0024,24,0.735,0.843106,3,0,0,0,0,0,semantic_only:4 | semantic_structural:8,服务 | 技术 | 虚拟 | 实物 | 数据,2,/shop/420427 || /shop/422707 || /shop/435345,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank24:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank24:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank24:thr0735000 || core_zero_shot_bge_m3:rank41:thr0483444
codex_step11_cluster_level_audit_current_manifest,c0992864c6dc,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_thr_0560000_c0012,12,0.56,0.644329,3,0,0,0,0,0,semantic_only:2 | semantic_structural:1,数据资源 | 数据,0,/shop/461572 || 605004 || 605180,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank12:thr0560000
codex_step11_cluster_level_audit_current_manifest,c36b1008ab04,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0039,39,0.735,0.836852,3,0,0,0,0,0,semantic_structural:9,洗车精洗 | 数据,2,/shop/445120 || /shop/450646 || /shop/457514,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank39:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank39:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank39:thr0735000
codex_step11_cluster_level_audit_current_manifest,cc798eeccb44,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322,step9,reports\step11_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_clustering_summary.json,zh_target_strict_core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322_thr_0560000_c0010,10,0.56,0.70615,3,0,0,0,0,0,semantic_structural:9,虚拟物品 | 数据资源 | 技术技能,0,250456 || 253337 || 432530,core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260320:rank11:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260321:rank12:thr0560000 || core_few_shot_multilingual_e5_large_lr_l2_ratio_50pct_seed_20260322:rank10:thr0560000
codex_step11_cluster_level_audit_current_manifest,d2234c63ac51,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0050,50,0.47,0.547686,3,0,0,0,0,0,semantic_structural:9,数据,2,/shop/460087 || /shop/467049 || /shop/469683,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank50:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank50:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank50:thr0470000
codex_step11_cluster_level_audit_current_manifest,e1ce9d6a7157,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,1,core_zero_shot_bge_m3,step7,reports\step11_core_zero_shot_bge_m3_clustering_summary.json,zh_target_strict_core_zero_shot_bge_m3_thr_0483444_c0032,32,0.483444,0.500811,3,0,0,0,1,0,semantic_structural:2 | text_clone_primary:1,私人专拍 | 数据资源,0,41552 || 569522 || 581981,core_zero_shot_bge_m3:rank32:thr0483444
codex_step11_cluster_level_audit_current_manifest,e25cd4c90a25,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320_thr_0470000_c0044,44,0.47,0.553114,3,0,0,0,0,0,semantic_structural:9,私人专拍,0,526920 || 596616 || 596705,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260320:rank44:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260321:rank44:thr0470000 || core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322:rank44:thr0470000
codex_step11_cluster_level_audit_current_manifest,efb8fad043fa,semantic_topic_not_controller,low,use_for_review_discovery_only,The cluster is dominated by semantic or topic evidence without a seller-specific identity anchor.,3,3,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320,step9,reports\step11_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_clustering_summary.json,zh_target_strict_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_thr_0735000_c0042,42,0.735,0.79157,3,0,0,0,0,0,semantic_only:3 | semantic_structural:6,数据 | 担保私拍 | 实物,0,/shop/427282 || /shop/457737 || /shop/461463,core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320:rank42:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321:rank42:thr0735000 || core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322:rank42:thr0735000
