pair_uid,candidate_language,data_bucket,candidate_scope,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,alias_relation,same_market_raw,item_count_left,item_count_right,shared_contact_count,shared_contact_types,shared_contact_values,shared_title_count,shared_title_values,shared_description_count,shared_description_values,shared_category_count,shared_category_values,lexical_similarity,structural_support_score,item_count_ratio,price_median_ratio,style_distance_l1,shared_pgp_fingerprint_count,shared_pgp_fingerprint_values,pgp_alias_hit_count_left,pgp_alias_hit_count_right,candidate_rule_hits,candidate_rule_count,candidate_rank_score,review_priority,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
products_data.csv|__unknown__|seller_id:159041||products_data.csv|__unknown__|seller_id:257226,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:159041,products_data.csv|__unknown__|seller_id:257226,__unknown__,__unknown__,,,,,alias_missing,true,3,2,0,,,0,,0,,1,常规服务与操作,0.416315,0.687938,0.666667,0.175758,0.181341,0,,0,0,profile_lexical_neighbor|structural_support,2,3.873766,medium,T: 查询查档-户籍-开房-全家-车档-名下号-收货地址-轨迹-同住-关联等 || 个人信息查询-24h在线 | D: 姓名=========出大数据地址 目前的交易模式支持提前下款 希望各购买者收到结果确认无误能够尽早放行 同时若一次性购买多单建议分开购买 15天投诉期如若不够依然可以适当增加 一些存在遗漏的服务整个行业都存在无法避免 所以我希望一切服务做之前都 先谈清楚满足要求我再动手以避免一些不必要的纠纷 | C: 常规服务与操作,T: 特价查询。每天有特价 || 特价查询。每天有特价 | D: 1件是10RMB 运营商二要素查询（拍1件）在线秒出（手机号+姓名） 运营商三要素查询（拍1件）在线秒出（手机号+姓名=身份证） 手机在网状态查询 (拍1件）在线秒出（手机号） 手机入网时长查询（拍1件）在线秒出（手机号） 银行卡一要素查询 （拍1件）在线秒出（银行卡号） 银行卡二要素查询 （拍1件）在线秒出（银... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:446883||products_data.csv|__unknown__|seller_id:651924,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:446883,products_data.csv|__unknown__|seller_id:651924,__unknown__,__unknown__,,,,,alias_missing,true,1,3,0,,,0,,0,,1,教程与文档,0.469886,0.501716,0.333333,0.4,0.452939,0,,0,0,profile_lexical_neighbor,1,3.822748,medium,T: 黄网色情H站源码全自动采集附详细搭建教程 || 黄网色情H站源码全自动采集附详细搭建教程 | D: 高三的萝莉小妹子，已经靠卖自拍小视频在南京买了两套房子了 从2017年6月以来，做成人网站的门槛越来越低，你不做永远有人做 | C: 教程与文档,T: 12G初中生强奸做爱打架轮奸视频 || 12G初中生强奸做爱打架轮奸视频 | D: 网站为全自动采集，每天会自动更新片源，包含网站源码，18套精美模板以及超详细搭建教程 教程从购买域名服务器到正式运营都有涉及，关于色情网站的盈利，可以通过发布广告赚取广告费用，或者开通会员制包月服务，接棋牌提成等等... 色站的宣传也是非常容易的，基本上是个男人，哪有不看簧片的呢 这教程对有建站经验的基本没难度，... | C: 教程与文档 || 影视猎奇资源,pending,,,
products_data.csv|__unknown__|seller_id:707065||products_data.csv|__unknown__|seller_id:707139,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:707065,products_data.csv|__unknown__|seller_id:707139,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,虚拟物品,0.465372,0.515216,0.5,0.333333,0.544942,0,,0,0,profile_lexical_neighbor,1,3.822664,medium,"T: 低价出新加坡华人物流数据 || 低价出新加坡华人物流数据 | D: ""低价出新加坡华人物流500条80美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品","T: 低价出网贷贷款逾期用户数据 || 香港HKstockacc证券股民数据2000条320美金2 | D: 香港HKstockacc证券股民数据2000条320美金2 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 技术服务[非教程] || 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:537613||products_data.csv|__unknown__|seller_id:700060,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:537613,products_data.csv|__unknown__|seller_id:700060,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.370693,0.785844,1.0,0.152,0.017249,0,,0,0,profile_lexical_neighbor|structural_support,2,3.795846,medium,"T: 美国领英商务精英币圈外汇股民客户简历100万条500美金 || 美国领英商务精英币圈外汇股民客户简历100万条500美金 | D: 美国领英商务精英币圈外汇股民客户数据含社交简历100万条500美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 币圈外汇股民领英数据一美国加利福尼亚州76万条76美金3 || 币圈外汇股民领英数据一美国加利福尼亚州76万条76美金3 | D: ""币圈外汇股民领英数据一美国加利福尼亚州76万条76美金3↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:579776||products_data.csv|__unknown__|seller_id:681266,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:579776,products_data.csv|__unknown__|seller_id:681266,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,常规服务与操作,0.362281,0.810927,0.5,0.766667,0.045916,0,,0,0,profile_lexical_neighbor|structural_support,2,3.79554,medium,T: A_侦探找人定位查户籍手机号外卖地址 || A_侦探找人定位查户籍手机号外卖地址 | D: 清楚可以直接拍 小本生意请你善良 一份是50元需要什么请拍数量 每天在线时间早10点-24点 【特价区域】 名下手机号码：拍2份 提供身份证+姓名 名下支付宝绑定手机号码：拍3份 提供身份证+姓名 超过5单 量大有优惠 【个人基本信息类】 个人户籍-提供身份证号码-(拍2份) 全家户籍-提供身份证号码-(拍15份... | C: 常规服务与操作,T: 0手查档查开房查车查定位查所有 || 0手查档查开房查车查定位查所有 | D: 【全国房产】 固定资产商品房-提供身份证-(拍50份) 【社交软件类】 微信号查注册手机号-提供微信号码--(拍20份) 微信好友提取-提供微信号吧他的好友提取出来-(拍30份) QQ好友提取-提供QQ号把他的好友全部提取出来-(拍30份)） QQ群提取--时价 【手机号码信息类】 联通手机号机主身份证-提供手机... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:507092||products_data.csv|__unknown__|seller_id:579292,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:507092,products_data.csv|__unknown__|seller_id:579292,__unknown__,__unknown__,,,,,alias_missing,true,7,3,0,,,0,,0,,1,常规服务与操作,0.349433,0.845249,0.428571,1.0,0.095148,0,,0,0,profile_lexical_neighbor|structural_support,2,3.787096,medium,T: 银行一微信一支付宝一企业一查流水 || 侦探各类查询低价 | D: 一年价格（拍300份） 验证方法（提供转账时间）验证结果我告诉你金额 验证后确认放款发完整资料给您 个人银行（无视大中小银行）3个月-2年.姓名+银行卡号（价格3个月拍120份，一年拍250份） 企业银行（无视大中小银行）3个月-2年.企业名+银行卡号（价格请咨询） 微信账户流水3个月-2年提供（微信号）（原始i... | C: 常规服务与操作,T: 侦探_查_在线秒回信息 || 常年稳定查询 | D: 银行核查等==提供SFZ号(拍170份） 车辆轨迹====出全国车辆抓拍卡口时间地点等==提供车牌号码（拍100份） 身份证复印件====出身份证高清照(扫描件)==提供SFZ号(拍20份） 三网手机机主信息====出机主信息==提供手机号(拍50份） 三网名下号码====出名下手机号==提供SFZ号(拍50份）... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:1882373||products_data.csv|__unknown__|seller_id:1893440,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:1882373,products_data.csv|__unknown__|seller_id:1893440,__unknown__,__unknown__,,,,,alias_missing,true,15,1,0,,,0,,0,,1,虚拟物品,0.482157,0.43803,0.066667,0.344828,0.318751,0,,0,0,profile_lexical_neighbor,1,3.769002,medium,"T: 忘掉密码的2个比特币钱包文件总金额共计32550枚BTC || 最全数据恢复软件合集 | D: 有的钱包金额大，最多的31000枚比特币，你如果能破解出来，里面的比特币就是你的，你就能成首富了,哈哈 我一共发布了12个商品，你可以查下，看你自己需求，每个商品包里都有多个钱包文件，组合不同，价格实惠，最低只要9.9 USDT，最高129 USDT | C: 虚拟物品 || 技术服务[非教程]",T: 229个比特币核心钱包文件有密码就可以提走 || 229个比特币核心钱包文件有密码就可以提走 | D: 229个比特币核心钱包文件，有密码就可以提走 拍下自动发货 | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:42982||products_data.csv|__unknown__|seller_id:7079,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:42982,products_data.csv|__unknown__|seller_id:7079,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,常规服务与操作,0.378329,0.749473,1.0,0.032613,0.069444,0,,0,0,profile_lexical_neighbor|structural_support,2,3.76892,medium,T: 大陆全境接亡单 || 大陆全境接亡单 | D: 人狠话不多，看资料说话 | C: 常规服务与操作,T: 接亡单 || 接亡单 | D: 不多说，就是你出钱我杀人 | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:707139||products_data.csv|__unknown__|seller_id:707904,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:707139,products_data.csv|__unknown__|seller_id:707904,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.445717,0.509856,0.5,0.3,0.521149,0,,0,0,profile_lexical_neighbor,1,3.694014,medium,"T: 低价出网贷贷款逾期用户数据 || 香港HKstockacc证券股民数据2000条320美金2 | D: 香港HKstockacc证券股民数据2000条320美金2 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 技术服务[非教程] || 虚拟物品","T: 北上广深大学老师教授数据 || 北上广深大学老师教授数据 | D: ""北上广深大学老师教授6000条800美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:562239||products_data.csv|__unknown__|seller_id:631830,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:562239,products_data.csv|__unknown__|seller_id:631830,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.296129,0.956321,1.0,0.85,0.049432,0,,0,0,profile_lexical_neighbor|structural_support,2,3.689416,medium,"T: 澳大利亚金融客户数据未发的5100万条1000美金 || 澳大利亚金融客户数据未发的5100万条1000美金 | D: 澳大利亚金融客户数据未发的500万之1一100万条1000美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 香港保险客户数据5700条850美金 || 香港保险客户数据5700条850美金 | D: 香港保险客户数据5700条850美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:579777||products_data.csv|__unknown__|seller_id:666509,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:579777,products_data.csv|__unknown__|seller_id:666509,__unknown__,__unknown__,,,,,alias_missing,true,3,1,0,,,0,,0,,1,常规服务与操作,0.423713,0.565704,0.333333,0.0008,0.142636,0,,0,0,profile_lexical_neighbor|structural_support,2,3.673686,medium,T: 微信监控聊天一天1w美金24小时 || 微信监控聊天一天1w美金24小时 | D: 由于暗网字数限制不能全部的发出来， 我只能截图展示出来，价格不是固定的随时都有变化的，由于暗网发帖后产生交易不能随意更改帖子内容， 故此我做了一个文档可以根据行情更改价格，详细内容每个资料的样板全在这里，由于担心同行互相排挤和盗用帖子内容，和最新价格不能随时通知大家， 因此报价单和样板需要象征性收16美金（防止同... | C: 常规服务与操作,T: 微信聊天24小时实时监控2w美金 || 微信聊天24小时实时监控2w美金 | D: 监控一天2w美金（24小时） 不是历史记录，你决定监控时开始， 先拍下，出验证（你给监控的对象发消息告诉我时间段（验证结果我会告诉你发送的内容），，，， 在决定监控几天 | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:561217||products_data.csv|__unknown__|seller_id:700071,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:561217,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.34726,0.785265,1.0,0.15,0.01788,0,,0,0,profile_lexical_neighbor|structural_support,2,3.65409,medium,"T: 瑞士华人华侨5000条800美金 || 瑞士华人华侨5000条800美金 | D: 瑞士华人华侨5000条800美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 加拿大华人华侨女性1000条120美金 || 加拿大华人华侨女性1000条120美金 | D: 加拿大华人华侨女性1000条120美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:524273||products_data.csv|__unknown__|seller_id:561217,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:524273,products_data.csv|__unknown__|seller_id:561217,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.34261,0.795915,1.0,0.195,0.022676,0,,0,0,profile_lexical_neighbor|structural_support,2,3.64749,medium,"T: 加拿大华人华侨女性1000条156美金2 || 加拿大华人华侨女性1000条156美金2 | D: 加拿大华人华侨女性1000条156美金2 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 瑞士华人华侨5000条800美金 || 瑞士华人华侨5000条800美金 | D: 瑞士华人华侨5000条800美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
