"path","type","bytes","reason"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260321_zh_target_strict_clusters.threshold_0481521.csv","file","234621","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260321_zh_target_strict_clusters.threshold_0788211.csv","file","9895","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260321_zh_target_strict_clusters.threshold_0800000.csv","file","5219","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260321_zh_target_strict_scored_pairs.csv","file","2745820","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260322_clustering_summary.json","file","32694","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260322_zh_target_strict_clusters.threshold_0570653.csv","file","129441","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260322_zh_target_strict_clusters.threshold_0691161.csv","file","15806","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260322_zh_target_strict_clusters.threshold_0735443.csv","file","5232","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_10pct_seed_20260322_zh_target_strict_scored_pairs.csv","file","2745886","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260320_clustering_summary.json","file","29485","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260320_zh_target_strict_clusters.threshold_0396716.csv","file","249952","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260320_zh_target_strict_clusters.threshold_0800000.csv","file","5216","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260320_zh_target_strict_clusters.threshold_0900000.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260320_zh_target_strict_scored_pairs.csv","file","2745811","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260321_clustering_summary.json","file","31030","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260321_zh_target_strict_clusters.threshold_0492806.csv","file","149835","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260321_zh_target_strict_clusters.threshold_0628703.csv","file","13241","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260321_zh_target_strict_clusters.threshold_0667400.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260321_zh_target_strict_scored_pairs.csv","file","2745765","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260322_clustering_summary.json","file","31906","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260322_zh_target_strict_clusters.threshold_0473989.csv","file","245658","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260322_zh_target_strict_clusters.threshold_0595682.csv","file","18236","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260322_zh_target_strict_clusters.threshold_0627725.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_20pct_seed_20260322_zh_target_strict_scored_pairs.csv","file","2745759","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260320_clustering_summary.json","file","28867","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260320_zh_target_strict_clusters.threshold_0487267.csv","file","319216","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260320_zh_target_strict_clusters.threshold_0524707.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260320_zh_target_strict_clusters.threshold_0532718.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260320_zh_target_strict_scored_pairs.csv","file","2744667","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_clustering_summary.json","file","32727","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_zh_target_strict_clusters.threshold_0283981.csv","file","269587","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_zh_target_strict_clusters.threshold_0639559.csv","file","87845","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_zh_target_strict_clusters.threshold_0800000.csv","file","9699","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_zh_target_strict_clusters.threshold_0900000.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260321_zh_target_strict_scored_pairs.csv","file","2788950","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260322_clustering_summary.json","file","29492","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260322_zh_target_strict_clusters.threshold_0432456.csv","file","193621","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260322_zh_target_strict_clusters.threshold_0800000.csv","file","3900","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260322_zh_target_strict_clusters.threshold_0900000.csv","file","666","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_identifier_augmented_few_shot_default_ratio_50pct_seed_20260322_zh_target_strict_scored_pairs.csv","file","2745783","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_unreferenced_csv_archive_20260421","directory","7043037","stale reports snapshot/archive directory requested for removal"
"reports\step11_unreferenced_csv_archive_manifest_20260421.csv","file","636","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step11_unreferenced_csv_archive_manifest_20260421.json","file","1434","stale Step 11 output; current Step 11 must be regenerated after refreshed Step 9"
"reports\step4_en_silver_candidate_pairs.codexbak.step5_item_identity_expansion_apply.20260422-154707.csv","file","8055046","stale backup file"
"reports\step4_zh_target_strict_silver_candidate_pairs.codexbak.closure_audit_scope.20260421-155125.csv","file","4368888","stale backup file"
"reports\step4_zh_target_strict_silver_candidate_pairs.codexbak.step5_positive_anchor_apply.20260421-154129.csv","file","4357580","stale backup file"
"reports\step4_zh_target_strict_silver_candidate_pairs.codexbak.step5_positive_anchor_apply.20260421-160927.csv","file","4702589","stale backup file"
"reports\step5_en_balanced_review_queue.codexbak.20260410_en_expand_round1.csv","file","6881925","stale backup file"
"reports\step5_en_balanced_review_queue.codexbak.step5_en_source_expansion_apply.20260421-165440.csv","file","6887527","stale backup file"
"reports\step5_en_balanced_review_queue.codexbak.step5_en_source_expansion_apply.20260421-200922.csv","file","6983787","stale backup file"
"reports\step5_en_balanced_review_queue.codexbak.step5_item_identity_expansion_apply.20260422-154707.csv","file","7023866","stale backup file"
"reports\step5_en_frozen_silver_labels.codexbak.before_alias_guard.20260421-202447.csv","file","1272253","stale backup file"
"reports\step5_frozen_silver_summary.codexbak.before_alias_guard.20260421-202447.json","file","18471","stale backup file"
"reports\step5_frozen_silver_summary.codexbak.rollback_phantom_calibrated_bge.20260420-201542.json","file","17814","stale backup file"
"reports\step5_v2_milestone_snapshot_20260416","directory","13572696","stale reports snapshot/archive directory requested for removal"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260326-201849.csv","file","3715629","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105100.csv","file","3721997","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105214.csv","file","3721997","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105235.csv","file","3725390","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105249.csv","file","3727070","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105303.csv","file","3728808","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105309.csv","file","3729174","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105325.csv","file","3729512","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105334.csv","file","3729341","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105342.csv","file","3729545","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-105349.csv","file","3729716","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-203310.csv","file","3731076","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-203311.csv","file","3731586","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-203312.csv","file","3732107","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-203313.csv","file","3732569","stale backup file"
"reports\step5_zh_target_strict_balanced_review_queue.bak.20260327-203314.csv","file","3733073","stale backup file"
