pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,scoring_experiment_name,score_rank_desc,prob_positive,relation_reliability_score,relation_reliability_pass,relation_reliability_direct_identity_support,relation_reliability_semantic_topic_only,relation_reliability_style_consistency,relation_reliability_components,edge_score_final,edge_at_threshold_0470000,edge_at_threshold_0800000,edge_at_threshold_0900000
market_item.xlsx|中文暗网交易市场|seller_raw:596057||market_item.xlsx|茶马古道|seller_raw:/shop/447283,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:596057,market_item.xlsx|茶马古道|seller_raw:/shop/447283,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,4,0,0,0,0.0,0.0,0.0,0.0,8.437991,24.803148,8.437991,8.267716,0,3,1,3,0.264831,0.299186,2468,2629,0.310319,0.04474,0.011987,0.186077,0.072281,0.060274,0.015536,0.028717,0.0,0.112007,7.0,67.997995,1.5,23.0,0.01193,0.039087,0.0,0.0,0.0,0.0,0.987838,0.947601,0.943938,0.931115,0.932828,0.750416,0.040487,596057,/shop/447283,596057,/shop/447283,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,24,0.943354,0.53,1,0,0,0.947493,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.499978,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:187565||market_item.xlsx|中文暗网交易市场|seller_raw:49925,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:187565,market_item.xlsx|中文暗网交易市场|seller_raw:49925,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.6,0,1,0,0,0,5,3,0,0,0.0,0.0,0.0,0.0,0,39.63583,0.0,7.927166,0,5,0,3,0.403069,0.600576,2468,2468,0.092826,0.069721,0.123632,0.413863,0.264694,0.111472,0.01743,0.021078,0.167005,0.175922,3.0,0.000125,3.5,94.5,0.087693,0.014662,0.285714,0.142857,0.214286,0.011791,0.994939,0.9246,0.949189,0.960918,0.828662,0.749168,0.037297,187565,49925,187565,49925,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,25,0.942729,0.55,1,0,0,0.882448,+rare_description_clone:0.150 || +structural_support:0.120 || +style_consistency:0.080,0.518501,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:580908||market_item.xlsx|茶马古道|seller_raw:/shop/428010,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:580908,market_item.xlsx|茶马古道|seller_raw:/shop/428010,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,5,0,0,0,0.0,0.0,0.0,0.0,16.875982,25.313973,8.437991,8.437991,0,3,2,3,0.631755,0.306635,2468,2629,0.151523,0.094537,0.065759,0.084547,0.151588,0.160052,0.015536,0.028717,0.695176,0.035624,4.0,122.99771,0.0,23.5,0.000594,0.011835,0.0,0.0,0.166667,0.034527,0.993817,0.949752,0.943767,0.95885,0.958452,0.853612,0.049243,580908,/shop/428010,580908,/shop/428010,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,26,0.940036,0.61,1,0,0,0.910458,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +rare_ngram_support:0.080 || +style_consistency:0.080,0.573422,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/410559||market_item.xlsx|茶马古道|seller_raw:/shop/413373,zh_target_strict,zh,sockpuppet_primary,identifier_plus_text,1,market_item.xlsx|茶马古道|seller_raw:/shop/410559,market_item.xlsx|茶马古道|seller_raw:/shop/413373,茶马古道,茶马古道,1,1,high,pending,,0.2,0,1,1,0,0,5,1,1,0,0.0,0.0,0.0,0.0,0,42.189955,0.0,8.437991,0,5,0,4,0.558081,0.627667,2629,2629,0.015982,0.0,0.00723,0.00038,0.039955,0.121385,0.0,0.017884,0.024733,0.015221,23.0,0.0,0.5,1.0,0.009115,0.013346,0.0,0.073935,0.185463,0.001563,0.99568,0.968513,0.967823,0.973193,0.964267,0.938169,0.516866,/shop/410559,/shop/413373,/shop/410559,/shop/413373,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,27,0.938593,0.9,1,1,0,0.984398,+shared_seller_contact:0.350 || +rare_description_clone:0.150 || +structural_support:0.120 || +style_consistency:0.080,0.844733,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/419972||market_item.xlsx|茶马古道|seller_raw:/shop/454105,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/419972,market_item.xlsx|茶马古道|seller_raw:/shop/454105,茶马古道,茶马古道,1,1,high,pending,,0.375,1,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.537731,2629,2629,0.054794,0.045662,0.361492,0.076103,0.042237,0.063546,0.0,0.0,0.047945,0.177321,12.0,1.0,31.0,26.0,0.007424,0.007155,0.0,0.0,0.135339,0.035078,0.973575,0.863238,0.922968,0.941494,0.797645,0.702211,0.274554,/shop/419972,/shop/454105,/shop/419972,/shop/454105,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,28,0.938056,0.4,1,0,0,0.948631,+structural_support:0.120 || +style_consistency:0.080,0.375222,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/448945||market_item.xlsx|茶马古道|seller_raw:/shop/463004,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/448945,market_item.xlsx|茶马古道|seller_raw:/shop/463004,茶马古道,茶马古道,1,1,high,pending,,0.0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,48.009282,0.0,8.001547,0,6,0,2,0.675808,0.093723,2629,2629,0.400685,0.612253,0.795662,0.036149,0.112633,0.046043,0.014079,0.066971,0.711948,0.0,8.0,9998.0,40.0,969.0,0.0227,0.00549,0.666667,0.666667,0.111111,0.0,0.992034,0.907937,0.966061,0.978924,0.920351,0.776022,0.510062,/shop/448945,/shop/463004,/shop/448945,/shop/463004,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,29,0.934431,0.43,1,0,0,0.910198,+rare_description_clone:0.150 || +style_consistency:0.080,0.401805,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:302513||market_item.xlsx|茶马古道|seller_raw:/shop/439789,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:302513,market_item.xlsx|茶马古道|seller_raw:/shop/439789,中文暗网交易市场,茶马古道,0,1,low,pending,,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.353824,2468,2629,0.003267,0.370211,0.096916,0.142637,0.333427,0.179143,0.015536,0.028717,0.025765,0.143559,41.0,87.99963,1.0,24.5,0.047312,0.024583,0.0,0.0,0.17011,0.026309,0.984922,0.866984,0.921418,0.942381,0.907288,0.647359,0.083623,302513,/shop/439789,302513,/shop/439789,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,30,0.933612,0.28,0,0,0,0.880224,+style_consistency:0.080,0.261411,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:635957||market_item.xlsx|茶马古道|seller_raw:/shop/6409,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:635957,market_item.xlsx|茶马古道|seller_raw:/shop/6409,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,3,0,0,0,0.0,0.0,0.0,0.0,16.875982,33.751964,8.437991,8.437991,0,4,2,3,0.769808,0.480128,2468,2629,0.039628,0.188807,0.041748,0.194245,0.199234,0.071581,0.015536,0.028717,0.68788,0.004855,0.0,33.99933,0.0,0.0,0.013244,0.002801,0.0,0.0,0.142857,0.000116,0.994446,0.948889,0.938437,0.983536,0.936429,0.747348,0.021063,635957,/shop/6409,635957,/shop/6409,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,31,0.928587,0.61,1,0,0,0.943335,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +rare_ngram_support:0.080 || +style_consistency:0.080,0.566438,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:28645||market_item.xlsx|中文暗网交易市场|seller_raw:40113,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:28645,market_item.xlsx|中文暗网交易市场|seller_raw:40113,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.333333,0,1,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0,32.601236,0.0,8.150309,0,4,0,2,0.979417,0.275459,2468,2468,0.487232,0.247264,0.707337,0.859749,0.267532,0.153628,0.0,0.043778,0.824483,0.001216,10.0,0.0002,19.0,3696.0,0.076,0.022688,0.0,0.272727,0.454545,0.00067,0.994415,0.944038,0.962497,0.959933,0.920995,0.73502,0.293528,28645,40113,28645,40113,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,32,0.928543,0.43,1,0,0,0.742602,+rare_description_clone:0.150 || +style_consistency:0.080,0.399274,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:504539||market_item.xlsx|茶马古道|seller_raw:/shop/394805,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:504539,market_item.xlsx|茶马古道|seller_raw:/shop/394805,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,16.875982,0.0,8.437991,0,2,0,2,0.407195,0.251947,2468,2629,0.459349,0.045249,0.115373,0.061435,0.129793,0.101149,0.015536,0.028717,0.718798,0.151566,5.0,4.49963,2.5,512.5,0.106331,0.006932,0.0,0.0,0.166667,0.037991,0.988654,0.919358,0.950823,0.971195,0.944332,0.777149,0.094693,504539,/shop/394805,504539,/shop/394805,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,33,0.927844,0.43,1,0,0,0.891739,+rare_description_clone:0.150 || +style_consistency:0.080,0.398973,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:64249||market_item.xlsx|茶马古道|seller_raw:/shop/396961,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:64249,market_item.xlsx|茶马古道|seller_raw:/shop/396961,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,3,0.18866,0.272521,2468,2629,0.048841,0.33556,0.197746,0.161341,0.242455,0.130821,0.015536,0.028717,0.19044,0.233374,29.0,4.999925,2.5,34.5,0.003841,0.011334,0.0,0.0,0.359756,0.0303,0.987587,0.896464,0.931984,0.926755,0.905597,0.586832,0.041561,64249,/shop/396961,64249,/shop/396961,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,34,0.926599,0.43,1,0,0,0.82411,+rare_description_clone:0.150 || +style_consistency:0.080,0.398438,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:605181||market_item.xlsx|茶马古道|seller_raw:/shop/446569,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:605181,market_item.xlsx|茶马古道|seller_raw:/shop/446569,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,5,0,0,0,0.0,0.0,0.0,0.0,8.437991,42.189955,8.437991,8.437991,0,5,1,3,0.397851,0.300439,2468,2629,0.407599,0.016752,0.078635,0.036112,0.32292,0.043414,0.015536,0.028717,0.0,0.245033,3.0,133.4946,1.0,84.5,0.023456,0.048863,0.0,0.0,0.0,0.024247,0.994354,0.946819,0.955895,0.963647,0.919822,0.695541,0.133878,605181,/shop/446569,605181,/shop/446569,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,35,0.922763,0.53,1,0,0,0.960237,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.489064,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:499990,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:465763,market_item.xlsx|中文暗网交易市场|seller_raw:499990,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,1.0,1,1,0,0,2,2,1,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,4,0.398559,0.865098,2468,2468,0.040941,0.020267,0.05756,0.096069,0.016214,0.114309,0.0,0.0,0.0,0.029996,7.0,0.00021,1.5,18.0,0.00747,0.016464,0.0,0.0,0.0,0.002244,0.988288,0.911576,0.917717,0.933292,0.918665,0.785329,0.165027,465763,499990,465763,499990,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,36,0.918818,0.55,1,0,0,0.974869,+rare_description_clone:0.150 || +structural_support:0.120 || +style_consistency:0.080,0.50535,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:432660||market_item.xlsx|茶马古道|seller_raw:/shop/434356,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:432660,market_item.xlsx|茶马古道|seller_raw:/shop/434356,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0,16.875982,0.0,8.437991,0,2,0,3,0.242808,0.356436,2468,2629,0.046528,0.161665,0.113262,0.205414,0.181426,0.148644,0.015536,0.028717,0.005724,0.034085,6.0,29.99925,2.0,2.0,0.005622,0.009811,0.0,0.0,0.036364,0.005855,0.986904,0.875184,0.921839,0.945183,0.789197,0.728363,0.047444,432660,/shop/434356,432660,/shop/434356,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,37,0.918798,0.43,1,0,0,0.920105,+rare_description_clone:0.150 || +style_consistency:0.080,0.395083,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:551987||market_item.xlsx|茶马古道|seller_raw:/shop/406894,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:551987,market_item.xlsx|茶马古道|seller_raw:/shop/406894,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,49.477218,0.0,8.246203,0,6,0,2,0.74221,0.309591,2468,2629,0.090366,0.205108,0.414271,0.085118,0.092892,0.071046,0.015536,0.028717,0.828131,0.043276,1.0,89.99903,8.5,8.0,0.014687,0.002172,0.0,0.0,0.5,0.006437,0.996821,0.981456,0.97481,0.987937,0.946661,0.933778,0.137616,551987,/shop/406894,551987,/shop/406894,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,38,0.918414,0.43,1,0,0,0.912258,+rare_description_clone:0.150 || +style_consistency:0.080,0.394918,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:70239||market_item.xlsx|茶马古道|seller_raw:/shop/396961,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:70239,market_item.xlsx|茶马古道|seller_raw:/shop/396961,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,4,0,0,0,0.0,0.0,0.0,0.0,0,16.5883,0.0,8.29415,0,2,0,3,0.250241,0.319203,2468,2629,0.028573,0.264219,0.06398,0.08554,0.238806,0.094744,0.015536,0.028717,0.162066,0.049345,24.0,4.99989,0.0,19.0,0.003066,0.006646,0.0,0.0,0.256815,0.009164,0.986462,0.868076,0.915722,0.947422,0.961439,0.632522,0.029723,70239,/shop/396961,70239,/shop/396961,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,39,0.915953,0.43,1,0,0,0.92524,+rare_description_clone:0.150 || +style_consistency:0.080,0.39386,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/446589||market_item.xlsx|茶马古道|seller_raw:/shop/463379,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/446589,market_item.xlsx|茶马古道|seller_raw:/shop/463379,茶马古道,茶马古道,1,1,high,pending,,0.25,0,1,0,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0,24.738609,0.0,8.246203,0,3,0,2,0.252187,0.459547,2629,2629,0.213851,0.052892,0.350456,0.443684,0.199011,0.240107,0.0,0.0,0.818493,0.1914,5.0,2.0,9.5,503.0,0.033288,0.110462,0.0,0.0,0.428571,0.022729,0.988982,0.894767,0.926202,0.969368,0.765711,0.629201,0.253259,/shop/446589,/shop/463379,/shop/446589,/shop/463379,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,40,0.915715,0.43,1,0,0,0.793569,+rare_description_clone:0.150 || +style_consistency:0.080,0.393757,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:586540||market_item.xlsx|茶马古道|seller_raw:/shop/430522,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:586540,market_item.xlsx|茶马古道|seller_raw:/shop/430522,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,3,0.406681,0.260606,2468,2629,0.19562,0.025774,0.151255,0.117546,0.19585,0.005568,0.016297,0.029859,0.003595,0.045966,21.0,47.997605,3.5,33.5,0.01368,0.004101,0.04,0.04,0.13,0.007468,0.985235,0.913108,0.91186,0.93977,0.913905,0.696398,0.033686,586540,/shop/430522,586540,/shop/430522,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,41,0.913226,0.43,1,0,0,0.962087,+rare_description_clone:0.150 || +style_consistency:0.080,0.392687,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:530989||market_item.xlsx|茶马古道|seller_raw:/shop/404772,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:530989,market_item.xlsx|茶马古道|seller_raw:/shop/404772,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,2,0.0,0.301564,2468,2629,0.227941,0.051683,0.029204,0.29236,0.123346,0.097432,0.015536,0.028717,0.0,0.062554,11.0,299.9957,2.0,4.5,0.006503,0.00511,0.0,0.0,0.0,0.004474,0.987458,0.899312,0.930297,0.925148,0.918675,0.632426,0.148256,530989,/shop/404772,530989,/shop/404772,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,42,0.912686,0.43,1,0,0,0.942882,+rare_description_clone:0.150 || +style_consistency:0.080,0.392455,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/442518||market_item.xlsx|茶马古道|seller_raw:/shop/451126,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/442518,market_item.xlsx|茶马古道|seller_raw:/shop/451126,茶马古道,茶马古道,1,1,high,pending,,0.25,0,1,0,0,0,5,1,0,0,0.0,0.0,0.0,0.0,0,30.825225,0.0,7.706306,0,4,0,2,0.472211,0.506017,2629,2629,0.054034,0.1621,0.449772,0.174277,0.114535,0.101599,0.0,0.0,0.230213,0.004566,1.0,7.5,10.0,19.5,0.016848,0.016997,0.0,0.0,0.416667,0.001355,0.993153,0.920194,0.969384,0.970283,0.935815,0.660953,0.257827,/shop/442518,/shop/451126,/shop/442518,/shop/451126,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,43,0.911661,0.55,1,0,0,0.891933,+rare_description_clone:0.150 || +structural_support:0.120 || +style_consistency:0.080,0.501414,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:510154||market_item.xlsx|茶马古道|seller_raw:/shop/436749,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:510154,market_item.xlsx|茶马古道|seller_raw:/shop/436749,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,48.901854,0.0,8.150309,0,6,0,2,0.855489,0.32626,2468,2629,0.353565,0.108592,0.506831,0.145181,0.080319,0.177782,0.015536,0.028717,0.0,0.072967,2.0,9.99816,11.0,412.0,0.020561,0.025858,0.0,0.0,0.0,0.010534,0.975961,0.885166,0.937867,0.954116,0.904516,0.822585,0.149895,510154,/shop/436749,510154,/shop/436749,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,44,0.910715,0.43,1,0,0,0.905544,+rare_description_clone:0.150 || +style_consistency:0.080,0.391608,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:525098||market_item.xlsx|中文暗网交易市场|seller_raw:539806,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:525098,market_item.xlsx|中文暗网交易市场|seller_raw:539806,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,1.0,1,0,0,0,1,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.870148,2468,2468,0.010134,0.036886,0.092825,0.100527,0.13336,0.188488,0.0,0.0,0.043777,0.051074,7.0,0.000135,2.0,29.0,0.018068,0.024951,0.0,0.0,0.107407,0.005005,0.986444,0.882568,0.929539,0.947964,0.907007,0.622871,0.172573,525098,539806,525098,539806,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,45,0.906584,0.4,1,0,0,0.952574,+structural_support:0.120 || +style_consistency:0.080,0.362634,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:71807||market_item.xlsx|茶马古道|seller_raw:/shop/722,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:71807,market_item.xlsx|茶马古道|seller_raw:/shop/722,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,5,0,0,0,0.0,0.0,0.0,0.0,0,33.751964,0.0,8.437991,0,4,0,3,0.225286,0.248791,2468,2629,0.108413,0.509791,0.089351,0.158534,0.12135,0.011096,0.015536,0.000468,0.16923,0.135953,13.0,13.99997,1.0,252.0,0.014683,0.004032,0.0,0.176471,0.279412,0.005665,0.981587,0.867282,0.895033,0.909335,0.748642,0.66324,0.009026,71807,/shop/722,71807,/shop/722,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,46,0.905749,0.43,1,0,0,0.885119,+rare_description_clone:0.150 || +style_consistency:0.080,0.389472,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:596061||market_item.xlsx|茶马古道|seller_raw:/shop/447283,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:596061,market_item.xlsx|茶马古道|seller_raw:/shop/447283,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,16.875982,16.875982,8.437991,8.437991,0,2,2,3,0.625499,0.297265,2468,2629,0.310319,0.181343,0.055707,0.156081,0.080388,0.093107,0.015536,0.028717,0.0,0.112007,7.0,67.99902,0.0,7.0,0.006723,0.059633,0.0,0.0,0.0,0.0,0.990288,0.940978,0.941352,0.954443,0.951493,0.643196,0.065766,596061,/shop/447283,596061,/shop/447283,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,47,0.905277,0.61,1,0,0,0.913253,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +rare_ngram_support:0.080 || +style_consistency:0.080,0.552219,1,1,1
market_item.xlsx|茶马古道|seller_raw:/shop/403730||market_item.xlsx|茶马古道|seller_raw:/shop/422733,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/403730,market_item.xlsx|茶马古道|seller_raw:/shop/422733,茶马古道,茶马古道,1,1,high,pending,,0.8,1,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.0,0.663596,2629,2629,0.013699,0.035388,0.237824,0.340563,0.017504,0.18379,0.0,0.016362,0.134703,0.084856,21.0,4.5,8.5,350.5,0.003329,0.022151,0.0,0.142857,0.166667,0.00886,0.981566,0.913932,0.951665,0.933323,0.883648,0.651209,0.083987,/shop/403730,/shop/422733,/shop/403730,/shop/422733,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,48,0.904714,0.4,1,0,0,0.939878,+structural_support:0.120 || +style_consistency:0.080,0.361886,1,1,1
market_item.xlsx|中文暗网交易市场|seller_raw:550719||market_item.xlsx|茶马古道|seller_raw:/shop/417610,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:550719,market_item.xlsx|茶马古道|seller_raw:/shop/417610,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,5,0,0,0,0.0,0.0,0.0,0.0,0,33.464282,0.0,8.36607,0,4,0,3,0.52751,0.452545,2468,2629,0.001704,0.161874,0.1738,0.190289,0.17001,0.363366,0.015536,0.028717,0.13653,0.052888,2.0,2.99982,10.0,15.0,0.003644,0.03854,0.0,0.0,0.170455,0.000456,0.991745,0.919802,0.940099,0.906808,0.77995,0.746714,0.032733,550719,/shop/417610,550719,/shop/417610,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,49,0.902047,0.43,1,0,0,0.850798,+rare_description_clone:0.150 || +style_consistency:0.080,0.38788,1,1,1
