balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
959,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:634642||market_item.xlsx|茶马古道|seller_raw:/shop/399905,sockpuppet_primary,high,shared_description_clone|shared_title_clone,7.748638,different_alias,false,中文暗网交易市场,茶马古道,634642,/shop/399905,,股民数据第一创业证券12000条,教程内容简单，一点就透，但重要的是细节 学成后你能做什么： 我个人单单是做外挂一词，三个群就能做到日引上千名精准客源，验证消息日99+，其中的利润有多大，你可以自行想象 本教程内容为：养号，群资料优化，刷群活跃，空白群等四个步骤细节，赠送刷群活跃永久使用软件 温馨提示：群排名技术学会并非一直不变，多参考同行，看趋势变化才是王道 || 本教程为2021年最新群排名技术，真正的干货，和暗网哪些卖垃圾引流技术的不一样，所以别问为什么定价这么高，真心不高，因为技术是我实战测试出来的 QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且... || 本教程为2021年最新群排名技术，真正的干货，和暗网哪些卖垃圾引流技术的不一样，所以别问为什么定价这么高，真心不高，因为技术是我实战测试出来的 QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场上请人做群，价格在200往上一个群，并且...,,,0.0,0.374319,T: 1200部幼女萝莉精品视频资源最小只有几岁95都是幼幼 || 出户籍信息970w | D: 本教程为2021年最新群排名技术，真正的干货，和暗网哪些卖垃圾引流技术的不一样，所以别问为什么定价这么高，真心不高，因为技术是我实战测试出来的 QQ群排名作为灰产行业的主要引流渠道，其中的规则说难不难，说简单也不简单，注重细节，把握每个关键之处便能做到全国前三，有接触灰产行业的朋友应该都了解过群排名这个行业 市场... | C: 虚拟物品 || 影视色情,T: 【绝密档案】中国修仙光明会中世纪魔法古书近代外星人研究文件亚特兰蒂斯文明等机密 || 2020全国几万条兼职妹小姐联系方式 | D: 2019年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包括一些文件和视频是表网找的，现在该网站已经关闭服务器，甚是可惜，大家可以一睹风采，内容绝对丰富，是猎奇爱好者及神秘学研究者的必备，不止51区，还有一些跟亚特兰蒂斯 宇宙文明 光明... | C: 数据 || 虚拟,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision."
960,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:39215||market_item.xlsx|中文暗网交易市场|seller_raw:56808,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.65546,different_alias,true,中文暗网交易市场,中文暗网交易市场,39215,56808,,,,私人专拍,,0.324394,0.854548,T: mywayorhighway的私人专拍，0.0016btc || mywayorhighway的私人专拍，0.0016btc | D: 他人勿拍。 | C: 私人专拍,T: hitdog0932 私拍专用 || LIU266266 私人专拍 | D: LIU266266 私人专拍 | C: 私人专拍,pending,,,
961,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:577320||market_item.xlsx|茶马古道|seller_raw:/shop/415550,sockpuppet_primary,medium,profile_lexical_neighbor,2.409222,different_alias,false,中文暗网交易市场,茶马古道,577320,/shop/415550,,,,,,0.24667,0.464601,T: 07cp6com3908条明文账号密码数据 || 07cp6com3908条明文账号密码数据 | D: 数据格式 账号 明文密码 姓名 手机号 邮箱 昵称 银行卡 银行卡归属银行 生日 注册时间 注册ip 若该条数据未含某项目 该项目为null 数据截图 拍下自动发MEGA | C: 数据资源,T: 收购韩国一手 账号密码数据 || 收购韩国一手 账号密码数据 | D: 收购韩国一手 账号密码数据 加TLEGRAM @RnrWlek | C: 数据,pending,,,
962,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:429083||market_item.xlsx|中文暗网交易市场|seller_raw:499990,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|structural_support,7.723418,different_alias,true,中文暗网交易市场,中文暗网交易市场,429083,499990,,,数据格式见图 验证网址 直接打开下面网址 https://www.htsc.com.cn/htzq/zhkhh/findUserNo.jsp 输入姓名，身份证号，可查找出对应手机号 图片没打码，请验证后 购买 数据保真 购买后 及时放币 谢谢,数据资源,,0.212527,0.724128,T: 股市回归3000点！出证券股民了！5万股民 支持在线验证！ || JC会员2019323日提款数据自动发货 | D: 数据格式见图 验证网址 直接打开下面网址 https://www.htsc.com.cn/htzq/zhkhh/findUserNo.jsp 输入姓名，身份证号，可查找出对应手机号 图片没打码，请验证后 购买 数据保真 购买后 及时放币 谢谢 | C: 数据资源,T: 证券股民5万股民 支持在线验证(自动发货） || 唯品会5月-8月网购数据10.8万条（自动发货） | D: 数据平台包含 淘宝 拼多多 各大网购平台，其他平台不透露 数据格式如下： 李小荣 13734486518 2019-02-09 15:41:51 河北省沧州市任丘市吕公堡北罗村 冰丝加绒秋季高腰不起球大码女士外穿弹力休闲打底 踩脚黑色长裤子 圆通快递 804327894743393027 4月份的有600万左右，... | C: 数据资源,reviewed,uncertain,codex_conservative_positive_anchor_review_20260421,codex_review: uncertain; shared URL appears compatible with product/data content rather than seller-operated identity infrastructure.
963,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:566597||market_item.xlsx|中文暗网交易市场|seller_raw:99610,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.653388,different_alias,true,中文暗网交易市场,中文暗网交易市场,566597,99610,,,,私人专拍,,0.371905,0.710979,T: 私人专拍贴他人勿扰 || 私人专拍贴他人勿扰 | D: 私人专拍贴他人勿扰私人专拍贴他人勿扰 | C: 私人专拍,T: 私人专拍 || 私人专拍 | D: 私人专拍！！！！ | C: 私人专拍,pending,,,
964,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:238529||market_item.xlsx|茶马古道|seller_raw:/shop/441156,sockpuppet_primary,medium,profile_lexical_neighbor,2.409166,different_alias,false,中文暗网交易市场,茶马古道,238529,/shop/441156,,,,,,0.257389,0.432416,T: 5000淘宝母婴---闲人勿扰 || 5000淘宝母婴---闲人勿扰 | D: 5000淘宝母婴---闲人勿扰 一手8八毛 4000RMB---564美金 | C: 私人专拍,T: 求购近期母婴数据宝妈数据有的代价来闲人勿扰 || 求购近期母婴数据宝妈数据有的代价来闲人勿扰 | D: 求购近期母婴数据宝妈数据有的代价来闲人勿扰TG@hhoofla | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
965,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:245475||market_item.xlsx|中文暗网交易市场|seller_raw:457115,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|structural_support,7.714224,different_alias,true,中文暗网交易市场,中文暗网交易市场,245475,457115,,,付款后在底部能看到网盘链接 请注意查收 若没问题 恳请及时放款,数据资源,,0.196986,0.766154,T: 最新博彩数据2000条-仅售10份-超值 || 7500条博彩数据，仅售20份-价格实惠 | D: 若无问题，请尽快放款，并且拒绝以任何形式进行站外联系，谢谢合作 | C: 数据资源,T: 全网最新（截止8/26日）棋牌游戏数据 没有之一 11W条 || 19年7月11W脱库博彩会员数据，所有联系方式齐全 | D: 2019年7月最新一手脱库数据 ，刚刚脱库 还是热乎的 大型平台：杏彩 www.xyscll.com 玩家金额都是比较大额的 此数据仅售10份 保证数据的新鲜度 | C: 数据资源,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.
966,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:596061||market_item.xlsx|中文暗网交易市场|seller_raw:605004,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.651756,different_alias,true,中文暗网交易市场,中文暗网交易市场,596061,605004,,,,数据资源,,0.314619,0.882021,T: 2021年最新邮政银行卡数据27511条含完整信息 || 2021年最新民生银行卡数据38692条含完整信息 | D: 2021年最新邮政银行卡数据27511条含完整信息 邮政银行2021年最新流出银行卡数据27511条，包含详细的个人信息 本次流出的数据为借记卡数据 数据格式：姓名|身份证号|性别|籍贯|银行卡号|卡类型|发卡行|卡种|预留手机 详见附图，有数据样本，自行测试 拍下自动发货，通过自动回复的下载链接下载即可 ———... | C: 数据资源,T: 2021年最新光大银行客户48475条银行卡数据 || 2021年最新招商银行客户48543条银行卡数据 | D: 2021年最新光大银行客户48475条银行卡数据 光大银行2021年最新内部流出银行卡数据48475条，内含含详细的个人信息 数据格式：姓名|身份证号|性别|出生日期|籍贯|预留手机|所在地|运营商|银行卡号|卡类型|卡种 详见附图，有数据样本，自行测试 拍下自动发货，通过自动回复的下载链接下载即可 ——————... | C: 数据资源,pending,,,
967,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:230743||market_item.xlsx|茶马古道|seller_raw:/shop/431993,sockpuppet_primary,medium,profile_lexical_neighbor,2.408598,different_alias,false,中文暗网交易市场,茶马古道,230743,/shop/431993,,,,,,0.240953,0.48144,T: 海科融通支付行业数据 || 海科融通支付行业数据 | D: 海科融通pos会员数据3.5w，都是今年5月份以后的，一手资源，自动发货 | C: 数据资源,T: 收最新行业数据 || 收最新行业数据 | D: 实时一手数据，高转化率，寻技术大牛长期合作 | C: 数据,pending,,,
968,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:494408||market_item.xlsx|茶马古道|seller_raw:/shop/404772,sockpuppet_primary,high,shared_description_clone|shared_title_clone,7.705798,different_alias,false,中文暗网交易市场,茶马古道,494408,/shop/404772,,最新股民总共10w条格式如下需要速来只出售2份,最新脱库股民新鲜出炉，总共10w条，格式如下 价格388美金，懂得速来 也是为了保证大家的利益，只出售两份 已设置自动发货，拍后请及时放款，谢谢 || 最新脱库股民新鲜出炉，总共10w条，格式如下 价格388美金，懂得速来 也是为了保证大家的利益，只出售两份 已设置自动发货，拍后请及时放款，谢谢！ 本人专业做股民数据，需要其它料，可以给我留言！,,,0.0,0.352899,T: 本月招商证券股民开户数据总共13w刚开户基本都是小白懂的人来 || 本月招商证券股民开户数据总共13w刚开户基本都是小白懂的人来 | D: 某大型网贷平台3月份出库数据8w条独家资源 数据格式保存完整 具体可以看样板截图 因为数量比较大，为保证后续该平台的权限，所以不不提供具体平台名称 购买后mega自动发货 确认之后请尽快回款 后续可长期合作 | C: 数据资源,T: 低价出售最新民泰证券股民上线总共31w条首次线上出售 || 同花顺内部股民资料总共80w条网站没有出过 | D: 京东母婴3月份购物数据共7万条 格式看上传的图片 都是3月份的料子 此数据不限购买次数 仅供测试使用 可复制品一经出售 不接受任何退款 白嫖者勿扰 新数据持续更新 有量的大佬欢迎来谈 拍下后mega自动发货 | C: 数据,pending,,,
969,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:596061||market_item.xlsx|中文暗网交易市场|seller_raw:605180,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,3.649854,different_alias,true,中文暗网交易市场,中文暗网交易市场,596061,605180,,,,数据资源,,0.306587,0.905166,T: 2021年最新邮政银行卡数据27511条含完整信息 || 2021年最新民生银行卡数据38692条含完整信息 | D: 2021年最新邮政银行卡数据27511条含完整信息 邮政银行2021年最新流出银行卡数据27511条，包含详细的个人信息 本次流出的数据为借记卡数据 数据格式：姓名|身份证号|性别|籍贯|银行卡号|卡类型|发卡行|卡种|预留手机 详见附图，有数据样本，自行测试 拍下自动发货，通过自动回复的下载链接下载即可 ———... | C: 数据资源,T: 2021年最新中国银行客户48498条银行卡数据 || 2021年最新兴业银行客户36326条银行卡数据 | D: 2021年最新中国银行客户48498条银行卡数据 中国银行2021年最新内部流出银行卡数据48498条，内含详细的个人信息 数据格式：姓名|身份证号|性别|出生日期|籍贯|预留手机号|所在地|运营商|银行卡号|卡类型|卡种 详见附图，有数据样本，自行测试 拍下自动发货，通过自动回复的下载链接下载即可 ——————... | C: 数据资源,pending,,,
970,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:54503||market_item.xlsx|中文暗网交易市场|seller_raw:576252,sockpuppet_primary,medium,profile_lexical_neighbor,2.408454,different_alias,true,中文暗网交易市场,中文暗网交易市场,54503,576252,,,,,,0.240134,0.483825,T: QQ数据+身份证+各类邮箱 || 身份证正反面照片 | D: QQ1亿数据明文密码+140套身份证正反面+5000W邮箱明文密码 | C: 数据资源,T: 身份证手持照_身份证正反面照400套_自动发货 || 身份证手持照_身份证正反面照400套_自动发货 | D: 400套身份证手持照，身份证正反面照， 图片清晰（参考图片）、真实有效、用处多多 | C: 虚拟物品,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support."
971,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:99482||market_item.xlsx|茶马古道|seller_raw:/shop/402697,sockpuppet_primary,high,shared_description_clone|shared_title_clone,7.694772,different_alias,false,中文暗网交易市场,茶马古道,99482,/shop/402697,,简单易学的洗钱法，扣5%的点，不会问我！,这个方法简单快捷，非常适合新手笨人，一学就会，学会了可以将自己的钱洗白，也可以大额度的为别人洗钱，可以将市面上主流第三方的钱，包括但不限于支付宝，微信，蚂蚁花白，qq钱包，信用卡，京东白条的钱由黑变白，为了让你更快的学会，我写了一个文档，拍下会有我的tg. 为了避免套技术，恶意退款之徒，在此声明，虚拟资料与信息具有可复制性，拍下不能退款，考虑清楚再拍,,,0.0,0.347386,T: 一个出售国外主机，服务器速度快，很稳定的国内网站 || 简单易学的洗钱法，扣5%的点，不会问我！ | D: 这个国内网站卖的国外虚拟主机与服务器，ping值在几十秒，是我见过速度最快的一个出售商，价格也不贵，支持月付，最让人高兴的是客服服务效率很快，优点我就不一一列举了，这个主要是节约大家找主机与服务器的时间，此为虚拟信息，具有可复制性，一经发货，不予退款，望知悉 | C: 其它类别 || 数据资源,T: 模拟银行转账软件诈骗专用变声器变声软件伪声自学教程 || 模拟银行转账软件诈骗专用变声器变声软件伪声自学教程 | D: 第二：接单，帮别人攻击（目前做这块的大部分在qq群，百度搜索，淘宝，百度贴吧） 第三：自己学会可以包装成项目收徒（包括正规的教别人和割韭菜两种，看自己的选择） 包含了ddos所用的全套工具，渠道，脚本，以及一份超详细word教程，教程包括了ddos原理以及所有需要用到的命令以及命令的详解，方便了小白 本商品不是手... | C: 虚拟 || 数据,pending,,,
